date,min_temperature_2m,max_temperature_2m,avg_temperature_2m,avg_relative_humidity_2m,avg_pm2_5,avg_pm10,target
2020-10-01,14.1,20.4,16.791666666666668,82.375,14.225,18.654166666666665,15.604166666666666
2020-10-02,14.7,16.6,15.604166666666666,91.25,11.620833333333332,13.2375,16.566666666666666
2020-10-03,12.2,20.0,16.566666666666666,72.79166666666667,5.108333333333333,6.941666666666666,14.15
2020-10-04,10.0,19.5,14.15,77.125,6.379166666666666,9.391666666666667,13.820833333333333
2020-10-05,10.9,17.6,13.820833333333333,82.375,9.941666666666666,12.7,13.591666666666669
2020-10-06,10.3,17.3,13.591666666666669,83.16666666666667,21.366666666666664,25.40833333333333,15.729166666666666
2020-10-07,11.3,21.8,15.729166666666666,63.79166666666666,12.416666666666666,15.820833333333333,14.383333333333333
2020-10-08,9.5,20.2,14.383333333333333,63.625,10.683333333333332,15.35,14.6375
2020-10-09,10.0,18.7,14.6375,78.41666666666667,22.625,28.1,15.25
2020-10-10,10.4,20.2,15.25,80.66666666666667,26.366666666666664,29.425,12.704166666666666
2020-10-11,9.2,14.5,12.704166666666666,88.41666666666667,10.454166666666667,10.929166666666667,11.8125
2020-10-12,7.1,18.2,11.8125,61.958333333333336,7.291666666666667,8.975,10.179166666666667
2020-10-13,4.4,16.0,10.179166666666667,56.41666666666666,13.75,16.729166666666668,9.720833333333331
2020-10-14,6.0,14.3,9.720833333333331,77.125,26.09583333333333,28.90416666666667,10.366666666666667
2020-10-15,9.6,11.7,10.366666666666667,86.33333333333333,17.091666666666665,19.34583333333333,10.754166666666668
2020-10-16,7.4,14.7,10.754166666666668,86.66666666666667,13.320833333333333,15.6125,10.35
2020-10-17,5.7,16.3,10.35,82.75,23.808333333333334,28.3125,10.858333333333334
2020-10-18,6.8,15.8,10.858333333333334,84.58333333333333,32.30416666666667,34.5875,10.929166666666667
2020-10-19,7.8,15.2,10.929166666666667,85.41666666666667,36.49166666666667,39.55,11.35
2020-10-20,7.5,15.4,11.35,85.33333333333333,38.204166666666666,43.19583333333333,12.254166666666668
2020-10-21,10.3,14.5,12.254166666666668,88.08333333333333,37.0625,43.44166666666666,12.1125
2020-10-22,10.4,14.6,12.1125,92.5,29.525,34.7125,12.829166666666666
2020-10-23,11.3,13.8,12.829166666666666,95.95833333333331,31.4375,34.983333333333334,13.3125
2020-10-24,10.6,16.6,13.3125,91.0,26.5375,30.829166666666666,12.524
2020-10-25,9.1,16.8,12.524,92.04,26.952,29.996,13.341666666666669
2020-10-26,11.9,14.8,13.341666666666669,93.16666666666669,11.441666666666668,14.2875,11.279166666666669
2020-10-27,6.4,15.4,11.279166666666669,76.58333333333333,8.145833333333334,10.483333333333333,11.058333333333332
2020-10-28,6.3,16.8,11.058333333333332,80.79166666666667,23.416666666666668,29.275,11.5875
2020-10-29,7.0,16.9,11.5875,82.91666666666667,24.1,28.84583333333333,10.954166666666666
2020-10-30,6.6,17.5,10.954166666666666,88.75,32.1875,40.016666666666666,10.620833333333334
2020-10-31,7.4,15.4,10.620833333333334,95.33333333333331,33.550000000000004,38.4375,12.104166666666666
2020-11-01,8.4,16.2,12.104166666666666,94.04166666666669,29.229166666666668,33.44166666666667,12.641666666666666
2020-11-02,9.0,16.7,12.641666666666666,89.66666666666667,33.645833333333336,38.87916666666667,13.475
2020-11-03,11.6,16.1,13.475,91.25,36.17916666666667,43.475,13.454166666666666
2020-11-04,12.0,15.6,13.454166666666666,93.33333333333331,37.4875,41.7,13.729166666666666
2020-11-05,11.5,17.3,13.729166666666666,89.58333333333333,32.704166666666666,37.766666666666666,12.566666666666668
2020-11-06,9.1,16.2,12.566666666666668,83.5,26.745833333333334,32.6,10.195833333333333
2020-11-07,6.8,15.1,10.195833333333333,91.41666666666669,40.06666666666667,45.21666666666667,10.595833333333331
2020-11-08,6.5,16.7,10.595833333333331,86.83333333333333,37.2625,42.05416666666667,10.829166666666666
2020-11-09,6.7,16.8,10.829166666666666,87.16666666666667,41.3625,47.55833333333334,10.254166666666666
2020-11-10,6.7,15.8,10.254166666666666,90.875,57.525,68.97500000000001,9.383333333333333
2020-11-11,7.2,12.8,9.383333333333333,90.95833333333331,50.60833333333333,57.4875,9.920833333333333
2020-11-12,7.7,13.7,9.920833333333333,86.54166666666667,46.75,54.32083333333333,9.445833333333333
2020-11-13,6.6,12.2,9.445833333333333,91.625,59.375,68.88333333333334,9.520833333333334
2020-11-14,6.8,13.2,9.520833333333334,90.83333333333331,54.1375,61.333333333333336,9.879166666666666
2020-11-15,7.2,12.6,9.879166666666666,87.0,52.708333333333336,60.23333333333333,10.05
2020-11-16,6.4,13.6,10.05,90.29166666666669,38.80833333333333,42.516666666666666,8.512500000000001
2020-11-17,5.4,13.4,8.512500000000001,88.58333333333333,33.50833333333333,40.16666666666666,7.0
2020-11-18,3.4,12.0,7.0,88.95833333333333,48.84166666666667,53.99166666666667,6.016666666666667
2020-11-19,2.3,11.4,6.016666666666667,93.20833333333331,49.4625,56.19166666666666,8.083333333333334
2020-11-20,4.4,14.1,8.083333333333334,73.875,11.041666666666666,13.991666666666667,5.6625000000000005
2020-11-21,1.3,9.8,5.6625000000000005,63.0,19.22083333333333,23.40416666666667,3.483333333333333
2020-11-22,-0.3,9.3,3.483333333333333,69.66666666666667,30.641666666666666,33.4125,2.7583333333333333
2020-11-23,-1.4,8.9,2.7583333333333333,82.20833333333333,42.19583333333333,47.4,3.929166666666666
2020-11-24,-0.8,10.2,3.929166666666666,86.58333333333333,49.31666666666666,53.94583333333333,3.2916666666666665
2020-11-25,-1.1,9.3,3.2916666666666665,85.25,57.833333333333336,63.4625,2.4166666666666665
2020-11-26,-1.6,7.4,2.4166666666666665,92.41666666666669,68.27499999999999,74.28750000000001,1.8583333333333327
2020-11-27,-1.0,4.3,1.8583333333333327,97.16666666666669,84.96666666666667,90.98333333333332,4.995833333333334
2020-11-28,3.8,7.3,4.995833333333334,93.125,62.07083333333333,71.20833333333333,6.2375
2020-11-29,3.7,9.4,6.2375,85.20833333333333,39.17916666666667,42.770833333333336,4.629166666666666
2020-11-30,2.2,7.2,4.629166666666666,78.95833333333333,35.52916666666667,41.454166666666666,3.6625
2020-12-01,2.2,5.4,3.6625,85.79166666666667,39.8625,44.81666666666666,1.85
2020-12-02,0.6,3.7,1.85,95.66666666666669,17.854166666666668,19.28333333333333,2.0541666666666667
2020-12-03,-0.8,4.7,2.0541666666666667,93.79166666666669,30.191666666666663,34.85,2.704166666666667
2020-12-04,1.3,4.3,2.704166666666667,95.29166666666669,16.275000000000002,17.116666666666667,2.975
2020-12-05,1.2,4.1,2.975,94.70833333333331,15.908333333333331,17.95,2.9375
2020-12-06,1.8,4.6,2.9375,96.125,16.470833333333335,18.4875,3.470833333333333
2020-12-07,1.7,5.0,3.470833333333333,95.04166666666669,19.229166666666668,20.591666666666665,4.775
2020-12-08,3.6,5.7,4.775,91.25,16.01666666666667,17.087500000000002,5.158333333333333
2020-12-09,4.3,6.1,5.158333333333333,93.75,19.241666666666667,20.808333333333334,5.458333333333333
2020-12-10,1.4,7.9,5.458333333333333,91.20833333333331,29.004166666666663,33.61666666666667,2.8208333333333333
2020-12-11,0.5,4.3,2.8208333333333333,97.83333333333331,42.05416666666667,46.84583333333333,4.45
2020-12-12,1.9,6.9,4.45,94.20833333333331,33.25,38.520833333333336,1.8458333333333328
2020-12-13,-0.9,6.1,1.8458333333333328,95.625,32.9375,39.1625,0.8541666666666666
2020-12-14,-1.6,4.6,0.8541666666666666,97.91666666666669,50.56666666666666,57.925,2.6666666666666665
2020-12-15,-1.1,7.1,2.6666666666666665,94.41666666666669,51.4,59.45,5.054166666666666
2020-12-16,3.3,7.1,5.054166666666666,92.58333333333331,42.5375,47.625,5.870833333333334
2020-12-17,3.9,8.9,5.870833333333334,93.66666666666669,39.94583333333333,41.575,6.3500000000000005
2020-12-18,4.9,8.0,6.3500000000000005,97.29166666666669,58.94583333333333,68.35000000000001,6.366666666666667
2020-12-19,4.6,8.2,6.366666666666667,95.83333333333331,50.55833333333334,56.175,6.929166666666667
2020-12-20,6.4,8.0,6.929166666666667,96.41666666666669,37.37083333333333,41.5125,7.420833333333333
2020-12-21,6.4,8.9,7.420833333333333,97.125,46.6875,53.145833333333336,7.579166666666667
2020-12-22,6.3,10.5,7.579166666666667,93.41666666666669,41.5625,49.6875,8.508333333333333
2020-12-23,7.8,9.5,8.508333333333333,94.125,50.62083333333334,55.7875,7.979166666666667
2020-12-24,5.6,9.5,7.979166666666667,96.41666666666669,34.641666666666666,39.62083333333333,5.041666666666667
2020-12-25,2.8,7.1,5.041666666666667,88.20833333333333,16.920833333333334,18.854166666666668,3.4458333333333333
2020-12-26,-1.6,8.5,3.4458333333333333,76.20833333333333,16.349999999999998,18.254166666666663,-0.1291666666666666
2020-12-27,-3.7,3.6,-0.1291666666666666,82.04166666666667,21.979166666666668,27.5125,-0.7958333333333334
2020-12-28,-4.3,0.9,-0.7958333333333334,94.20833333333331,19.379166666666663,21.5625,-2.0125
2020-12-29,-4.3,1.0,-2.0125,95.83333333333331,46.86666666666667,52.79583333333333,-1.2208333333333334
2020-12-30,-3.8,0.9,-1.2208333333333334,98.54166666666669,45.2375,51.90416666666667,-1.6583333333333332
2020-12-31,-3.4,0.3,-1.6583333333333332,98.20833333333331,59.11666666666667,67.97083333333333,0.65
2021-01-01,-1.1,1.4,0.65,95.79166666666669,45.2875,48.64166666666667,2.1166666666666667
2021-01-02,1.3,3.7,2.1166666666666667,92.66666666666669,21.704166666666666,24.2625,4.066666666666666
2021-01-03,2.8,6.2,4.066666666666666,94.79166666666669,23.95,29.0375,3.8791666666666655
2021-01-04,2.2,5.5,3.8791666666666655,92.95833333333331,34.67916666666667,38.42916666666667,3.704166666666667
2021-01-05,1.9,5.9,3.704166666666667,93.70833333333331,31.854166666666668,35.925000000000004,2.3375
2021-01-06,0.2,3.5,2.3375,97.16666666666669,26.691666666666663,29.95,1.325
2021-01-07,-1.5,4.7,1.325,92.875,48.0375,51.325,-0.3333333333333333
2021-01-08,-4.5,4.8,-0.3333333333333333,85.45833333333333,62.35,69.27499999999999,0.1249999999999999
2021-01-09,-3.8,4.7,0.1249999999999999,77.08333333333333,47.85416666666666,53.925,0.6416666666666666
2021-01-10,-3.3,5.0,0.6416666666666666,70.66666666666667,41.22083333333333,45.9375,-1.3041666666666667
2021-01-11,-4.7,4.3,-1.3041666666666667,78.25,50.5875,57.09166666666667,-0.8833333333333333
2021-01-12,-4.4,4.6,-0.8833333333333333,78.54166666666667,58.7375,65.9875,2.308333333333333
2021-01-13,-2.1,11.7,2.308333333333333,72.08333333333333,31.52916666666667,38.083333333333336,2.7625
2021-01-14,-2.5,11.6,2.7625,71.33333333333333,37.6,43.34166666666667,2.770833333333333
2021-01-15,-1.0,5.9,2.770833333333333,70.54166666666667,32.8375,38.94166666666667,-0.0124999999999999
2021-01-16,-3.4,5.3,-0.0124999999999999,77.75,50.583333333333336,55.82083333333333,0.0249999999999999
2021-01-17,-3.9,4.3,0.0249999999999999,83.20833333333333,82.72083333333333,89.61666666666667,-1.2708333333333333
2021-01-18,-4.6,5.5,-1.2708333333333333,81.5,78.95416666666667,92.15416666666664,-0.7291666666666665
2021-01-19,-4.2,3.2,-0.7291666666666665,77.70833333333333,79.45833333333333,91.19166666666666,0.1333333333333333
2021-01-20,-0.5,2.4,0.1333333333333333,88.70833333333333,83.60416666666667,90.14166666666668,1.225
2021-01-21,-0.1,2.2,1.225,98.25,73.97083333333333,80.96666666666667,3.1875
2021-01-22,1.5,5.4,3.1875,96.91666666666669,39.77916666666667,48.68333333333334,5.775
2021-01-23,1.4,10.2,5.775,81.41666666666667,15.291666666666666,17.729166666666668,2.8083333333333336
2021-01-24,-1.1,10.5,2.8083333333333336,62.41666666666666,22.6625,28.6125,3.108333333333333
2021-01-25,-0.5,8.3,3.108333333333333,47.625,15.916666666666666,20.1875,3.158333333333333
2021-01-26,-1.8,9.5,3.158333333333333,38.5,10.904166666666669,13.583333333333334,1.0375
2021-01-27,-4.1,6.4,1.0375,62.958333333333336,28.883333333333336,35.6375,2.5875
2021-01-28,-1.7,8.3,2.5875,83.875,42.81666666666666,48.82916666666667,3.9333333333333336
2021-01-29,0.5,9.0,3.9333333333333336,87.45833333333333,42.4625,49.4875,5.579166666666667
2021-01-30,1.6,10.4,5.579166666666667,79.54166666666667,22.004166666666663,28.079166666666666,5.908333333333334
2021-01-31,3.7,10.4,5.908333333333334,87.29166666666667,26.1625,29.1125,4.745833333333333
2021-02-01,0.7,7.5,4.745833333333333,78.95833333333333,25.941666666666663,29.266666666666666,3.8083333333333336
2021-02-02,-0.1,8.3,3.8083333333333336,91.79166666666669,57.02916666666667,64.03333333333333,5.391666666666667
2021-02-03,4.2,6.4,5.391666666666667,94.875,61.2875,71.20833333333333,7.345833333333334
2021-02-04,4.8,10.3,7.345833333333334,91.16666666666669,43.90416666666667,51.7875,7.899999999999999
2021-02-05,7.0,9.3,7.899999999999999,95.20833333333331,46.56666666666666,57.65416666666667,7.954166666666667
2021-02-06,6.8,9.4,7.954166666666667,94.16666666666669,49.74166666666667,56.3,7.279166666666666
2021-02-07,5.3,8.5,7.279166666666666,94.70833333333331,18.2625,24.6,6.754166666666666
2021-02-08,2.4,12.1,6.754166666666666,79.91666666666667,22.03333333333333,27.34166666666667,7.3
2021-02-09,5.2,10.0,7.3,84.25,33.09583333333333,38.675,6.566666666666666
2021-02-10,3.2,8.1,6.566666666666666,91.625,22.079166666666666,27.8125,6.695833333333333
2021-02-11,1.5,13.3,6.695833333333333,74.83333333333333,18.15,21.933333333333334,3.0041666666666664
2021-02-12,-0.3,5.4,3.0041666666666664,55.208333333333336,13.95,18.829166666666666,-0.9291666666666668
2021-02-13,-4.4,1.6,-0.9291666666666668,52.04166666666666,21.47083333333333,24.433333333333334,-0.5458333333333333
2021-02-14,-4.5,5.8,-0.5458333333333333,60.333333333333336,32.44583333333333,36.10416666666666,0.2708333333333333
2021-02-15,-5.6,6.8,0.2708333333333333,65.45833333333333,44.98333333333333,49.97916666666666,3.741666666666666
2021-02-16,-2.0,10.1,3.741666666666666,68.0,44.55416666666667,52.31666666666666,7.533333333333334
2021-02-17,2.9,13.4,7.533333333333334,83.33333333333333,51.80416666666667,62.62916666666666,6.241666666666667
2021-02-18,3.1,7.9,6.241666666666667,89.16666666666667,79.50833333333334,90.3375,8.424999999999999
2021-02-19,6.5,12.0,8.424999999999999,90.08333333333331,72.74166666666666,83.09583333333333,8.783333333333333
2021-02-20,7.6,10.8,8.783333333333333,87.41666666666667,55.34166666666667,61.17916666666667,8.9625
2021-02-21,6.1,12.1,8.9625,87.45833333333333,51.27916666666667,61.425,8.254166666666666
2021-02-22,3.9,13.1,8.254166666666666,86.41666666666667,58.22916666666666,74.47500000000001,9.183333333333334
2021-02-23,3.1,16.0,9.183333333333334,76.54166666666667,48.2375,65.71249999999999,9.566666666666666
2021-02-24,2.5,17.9,9.566666666666666,77.66666666666667,56.6625,91.69583333333333,9.4375
2021-02-25,2.2,17.7,9.4375,76.58333333333333,57.645833333333336,95.69166666666666,9.558333333333334
2021-02-26,1.9,17.7,9.558333333333334,76.25,49.55833333333334,77.83333333333333,10.6875
2021-02-27,3.9,17.8,10.6875,72.83333333333333,45.675,66.3,8.666666666666666
2021-02-28,3.5,12.1,8.666666666666666,61.5,20.279166666666665,28.84583333333333,7.220833333333334
2021-03-01,0.3,14.4,7.220833333333334,72.54166666666667,44.09166666666667,53.10416666666666,7.366666666666667
2021-03-02,1.1,14.6,7.366666666666667,71.66666666666667,45.4625,57.87916666666666,7.075
2021-03-03,-0.1,14.6,7.075,75.125,64.15416666666667,75.36666666666666,7.85
2021-03-04,0.8,14.8,7.85,75.75,46.35416666666666,60.34166666666667,9.6
2021-03-05,3.7,15.4,9.6,77.29166666666667,37.42083333333333,48.42083333333333,6.995833333333334
2021-03-06,4.4,9.4,6.995833333333334,71.5,17.974999999999998,24.204166666666666,6.175
2021-03-07,1.6,10.9,6.175,65.0,29.7375,36.49583333333333,5.791666666666667
2021-03-08,0.7,11.6,5.791666666666667,77.875,50.9,57.05833333333334,7.158333333333332
2021-03-09,2.6,12.1,7.158333333333332,74.16666666666667,42.7125,52.32916666666667,7.408333333333334
2021-03-10,1.7,13.5,7.408333333333334,70.91666666666667,40.29583333333333,45.7375,7.470833333333334
2021-03-11,2.6,11.9,7.470833333333334,72.0,50.03333333333333,61.44166666666666,10.204166666666667
2021-03-12,4.9,15.4,10.204166666666667,78.0,33.1875,42.1125,9.779166666666669
2021-03-13,5.1,14.5,9.779166666666669,81.08333333333333,25.570833333333336,34.24166666666667,8.858333333333333
2021-03-14,4.0,13.7,8.858333333333333,49.66666666666666,18.35833333333333,23.5125,8.079166666666667
2021-03-15,1.1,14.8,8.079166666666667,48.958333333333336,9.108333333333333,12.175,9.495833333333334
2021-03-16,5.9,14.5,9.495833333333334,27.95833333333333,5.675,8.1625,8.683333333333334
2021-03-17,3.7,14.5,8.683333333333334,34.125,9.875,12.741666666666667,6.183333333333334
2021-03-18,3.0,9.7,6.183333333333334,54.458333333333336,14.579166666666666,17.916666666666668,5.3500000000000005
2021-03-19,2.1,9.8,5.3500000000000005,65.29166666666667,22.40833333333333,25.89583333333333,5.241666666666666
2021-03-20,0.6,10.7,5.241666666666666,62.54166666666666,25.441666666666663,28.504166666666663,4.383333333333334
2021-03-21,-0.4,9.0,4.383333333333334,53.375,17.599999999999998,21.154166666666665,7.595833333333334
2021-03-22,-0.5,15.7,7.595833333333334,46.75,11.625,16.150000000000002,8.016666666666667
2021-03-23,3.7,13.3,8.016666666666667,52.708333333333336,20.8,27.09583333333333,9.508333333333333
2021-03-24,1.6,16.3,9.508333333333333,62.41666666666666,40.50833333333333,48.78333333333333,10.35
2021-03-25,2.7,17.1,10.35,72.04166666666667,37.48333333333333,46.208333333333336,11.25
2021-03-26,4.6,17.1,11.25,74.79166666666667,26.70833333333333,34.8875,12.0375
2021-03-27,9.7,15.1,12.0375,77.54166666666667,22.90833333333333,32.175000000000004,12.708695652173914
2021-03-28,7.8,17.7,12.708695652173914,74.95652173913044,19.35652173913044,26.12608695652174,12.995833333333332
2021-03-29,5.4,20.4,12.995833333333332,72.20833333333333,31.5,38.9125,14.620833333333332
2021-03-30,7.3,21.5,14.620833333333332,70.75,49.25833333333333,57.575,16.266666666666666
2021-03-31,8.6,22.7,16.266666666666666,66.41666666666667,58.67916666666667,63.4125,16.224999999999998
2021-04-01,8.3,24.2,16.224999999999998,62.91666666666666,42.12916666666667,48.275,16.466666666666665
2021-04-02,10.7,24.7,16.466666666666665,55.875,17.404166666666665,26.1125,13.9125
2021-04-03,9.5,18.7,13.9125,64.16666666666667,13.325,19.066666666666663,11.829166666666666
2021-04-04,9.0,15.2,11.829166666666666,51.333333333333336,11.7875,16.191666666666666,10.795833333333334
2021-04-05,5.3,17.3,10.795833333333334,50.41666666666666,16.162499999999998,19.8375,8.783333333333333
2021-04-06,2.7,14.1,8.783333333333333,54.333333333333336,7.7375,12.475,5.770833333333333
2021-04-07,1.5,10.7,5.770833333333333,48.5,8.8125,12.691666666666668,7.941666666666666
2021-04-08,0.3,14.9,7.941666666666666,40.0,10.45,16.070833333333333,9.604166666666666
2021-04-09,4.7,13.5,9.604166666666666,64.0,17.0,25.10833333333333,10.804166666666667
2021-04-10,6.8,15.3,10.804166666666667,64.08333333333333,14.35,20.1625,9.841666666666669
2021-04-11,9.0,11.1,9.841666666666669,84.41666666666667,11.245833333333332,15.633333333333333,9.733333333333333
2021-04-12,7.9,11.9,9.733333333333333,77.5,13.295833333333334,17.108333333333334,9.354166666666666
2021-04-13,6.1,14.8,9.354166666666666,44.29166666666666,6.991666666666667,9.033333333333331,8.370833333333334
2021-04-14,2.6,12.8,8.370833333333334,64.75,16.958333333333332,20.67083333333333,7.2
2021-04-15,4.5,9.9,7.2,71.54166666666667,18.17083333333333,22.3,8.204166666666667
2021-04-16,3.6,12.8,8.204166666666667,61.875,21.866666666666664,25.775,8.579166666666667
2021-04-17,1.7,13.6,8.579166666666667,64.5,33.108333333333334,37.04166666666666,9.7
2021-04-18,6.4,14.1,9.7,68.08333333333333,27.379166666666663,31.65416666666667,10.191666666666666
2021-04-19,6.0,14.9,10.191666666666666,70.625,32.02916666666667,36.7375,11.45
2021-04-20,4.9,18.4,11.45,63.625,30.004166666666663,34.5,12.0625
2021-04-21,7.4,17.1,12.0625,68.91666666666667,20.104166666666668,25.254166666666663,12.991666666666667
2021-04-22,8.1,18.5,12.991666666666667,68.0,21.979166666666668,27.0,13.729166666666666
2021-04-23,8.6,19.2,13.729166666666666,71.08333333333333,29.89583333333333,34.86666666666667,15.204166666666666
2021-04-24,9.8,21.1,15.204166666666666,65.41666666666667,28.775,34.391666666666666,16.170833333333334
2021-04-25,9.5,23.5,16.170833333333334,55.79166666666666,25.4875,32.145833333333336,13.475
2021-04-26,11.0,15.9,13.475,66.66666666666667,23.008333333333336,27.90416666666667,11.791666666666666
2021-04-27,9.7,14.1,11.791666666666666,81.20833333333333,19.58333333333333,23.2875,13.091666666666669
2021-04-28,10.7,16.7,13.091666666666669,76.41666666666667,21.15,26.041666666666668,13.741666666666667
2021-04-29,11.7,16.7,13.741666666666667,88.04166666666667,25.016666666666666,32.079166666666666,14.516666666666666
2021-04-30,11.2,18.2,14.516666666666666,88.75,14.858333333333334,18.47083333333333,14.05
2021-05-01,11.2,18.0,14.05,89.66666666666667,14.195833333333333,17.333333333333332,15.091666666666669
2021-05-02,10.7,20.5,15.091666666666669,59.54166666666666,4.616666666666666,6.433333333333334,13.1875
2021-05-03,9.3,17.4,13.1875,66.70833333333333,11.245833333333332,14.804166666666667,13.354166666666666
2021-05-04,7.5,19.2,13.354166666666666,68.70833333333333,18.495833333333334,23.975,14.045833333333334
2021-05-05,8.1,19.3,14.045833333333334,66.375,12.033333333333331,17.837500000000002,13.745833333333335
2021-05-06,9.8,18.2,13.745833333333335,62.125,9.425,14.079166666666666,16.650000000000002
2021-05-07,12.1,23.3,16.650000000000002,61.208333333333336,10.745833333333332,14.191666666666668,14.691666666666668
2021-05-08,9.5,19.1,14.691666666666668,54.833333333333336,7.625,11.570833333333333,16.054166666666667
2021-05-09,10.8,21.3,16.054166666666667,69.25,16.70416666666667,20.579166666666666,16.491666666666667
2021-05-10,11.6,21.0,16.491666666666667,68.66666666666667,17.162499999999998,20.808333333333334,14.2375
2021-05-11,12.0,16.6,14.2375,88.5,12.154166666666669,17.6125,15.695833333333333
2021-05-12,10.1,21.9,15.695833333333333,72.41666666666667,7.945833333333333,10.866666666666667,15.633333333333333
2021-05-13,11.3,21.6,15.633333333333333,71.0,8.441666666666666,14.125,13.425
2021-05-14,8.3,18.2,13.425,83.33333333333333,14.254166666666668,17.962500000000002,12.941666666666668
2021-05-15,8.6,16.8,12.941666666666668,81.66666666666667,13.15,18.191666666666663,14.520833333333334
2021-05-16,10.7,17.9,14.520833333333334,81.375,15.708333333333334,21.14583333333333,16.679166666666667
2021-05-17,11.8,21.4,16.679166666666667,61.25,8.079166666666667,12.183333333333332,16.141666666666666
2021-05-18,9.6,22.5,16.141666666666666,51.16666666666666,5.295833333333333,10.029166666666669,15.983333333333334
2021-05-19,10.8,20.7,15.983333333333334,53.083333333333336,4.575,7.816666666666666,15.883333333333333
2021-05-20,8.3,22.4,15.883333333333333,48.41666666666666,3.7708333333333335,6.029166666666666,15.745833333333332
2021-05-21,10.4,21.2,15.745833333333332,55.583333333333336,10.4375,14.733333333333334,15.0375
2021-05-22,12.5,19.1,15.0375,79.875,8.820833333333333,13.654166666666669,17.2375
2021-05-23,12.7,22.6,17.2375,67.41666666666667,7.879166666666666,11.545833333333334,14.145833333333334
2021-05-24,12.2,16.1,14.145833333333334,82.16666666666667,8.554166666666667,12.916666666666666,15.6875
2021-05-25,9.8,21.8,15.6875,63.583333333333336,10.2,13.8625,15.695833333333333
2021-05-26,9.4,21.2,15.695833333333333,64.33333333333333,12.716666666666669,17.966666666666665,17.833333333333332
2021-05-27,11.2,23.8,17.833333333333332,64.79166666666667,10.254166666666666,16.2625,18.245833333333334
2021-05-28,12.6,24.0,18.245833333333334,67.45833333333333,14.354166666666666,17.820833333333333,18.925
2021-05-29,14.5,24.4,18.925,61.583333333333336,17.020833333333332,21.175,18.729166666666668
2021-05-30,14.8,22.9,18.729166666666668,59.75,8.908333333333333,13.083333333333334,18.191666666666663
2021-05-31,15.7,22.4,18.191666666666663,56.04166666666666,9.491666666666667,14.5125,19.325
2021-06-01,13.8,24.4,19.325,59.208333333333336,18.433333333333334,23.491666666666664,19.570833333333333
2021-06-02,16.0,24.2,19.570833333333333,55.5,16.162499999999998,19.904166666666665,21.65833333333333
2021-06-03,16.4,27.5,21.65833333333333,53.75,12.745833333333332,17.216666666666665,23.0
2021-06-04,16.3,28.7,23.0,39.79166666666666,10.841666666666669,15.925,21.5875
2021-06-05,17.0,27.1,21.5875,56.41666666666666,12.041666666666666,18.5125,21.758333333333336
2021-06-06,15.2,27.5,21.758333333333336,66.16666666666667,10.554166666666667,15.525,21.204166666666666
2021-06-07,17.0,25.2,21.204166666666666,72.54166666666667,13.195833333333333,16.5,21.9375
2021-06-08,17.9,26.0,21.9375,67.33333333333333,15.291666666666666,20.54583333333333,22.070833333333336
2021-06-09,16.0,27.5,22.070833333333336,65.29166666666667,18.195833333333333,23.866666666666664,21.97083333333333
2021-06-10,16.3,27.5,21.97083333333333,66.33333333333333,21.8,29.525,22.579166666666666
2021-06-11,18.8,28.4,22.579166666666666,68.625,24.241666666666664,30.4625,24.5875
2021-06-12,17.1,31.3,24.5875,57.208333333333336,17.7125,22.820833333333336,27.0625
2021-06-13,19.5,33.9,27.0625,48.458333333333336,8.0,10.9125,26.025
2021-06-14,20.8,30.7,26.025,55.333333333333336,11.058333333333332,16.991666666666667,24.7625
2021-06-15,21.3,28.9,24.7625,50.04166666666666,9.658333333333331,17.941666666666666,24.754166666666663
2021-06-16,19.9,29.0,24.754166666666663,56.5,17.658333333333335,23.96666666666667,25.679166666666664
2021-06-17,21.0,30.4,25.679166666666664,61.625,17.958333333333332,25.34166666666667,26.45
2021-06-18,21.4,32.0,26.45,57.625,16.650000000000002,23.775,26.854166666666668
2021-06-19,21.3,32.3,26.854166666666668,44.958333333333336,12.954166666666666,25.516666666666666,25.629166666666663
2021-06-20,20.7,31.0,25.629166666666663,57.083333333333336,22.48333333333333,46.9375,25.116666666666664
2021-06-21,20.9,31.0,25.116666666666664,57.875,21.916666666666668,37.975,25.0
2021-06-22,21.1,29.7,25.0,55.458333333333336,9.133333333333333,18.475,23.225
2021-06-23,18.3,29.4,23.225,65.625,8.404166666666667,16.304166666666667,23.65833333333333
2021-06-24,16.8,30.3,23.65833333333333,53.79166666666666,8.533333333333333,14.6,23.629166666666663
2021-06-25,16.6,29.1,23.629166666666663,50.0,6.833333333333333,10.4125,24.329166666666666
2021-06-26,17.8,29.2,24.329166666666666,55.708333333333336,9.745833333333334,14.670833333333334,25.775
2021-06-27,19.1,30.8,25.775,54.083333333333336,17.166666666666668,25.475,26.9125
2021-06-28,21.6,33.0,26.9125,50.083333333333336,12.841666666666669,19.84583333333333,25.079166666666666
2021-06-29,21.0,29.9,25.079166666666666,54.16666666666666,11.995833333333332,21.741666666666664,23.683333333333334
2021-06-30,18.3,29.6,23.683333333333334,55.625,7.5,11.366666666666667,25.054166666666664
2021-07-01,18.9,30.8,25.054166666666664,46.04166666666666,5.479166666666667,9.041666666666666,25.041666666666668
2021-07-02,18.9,30.1,25.041666666666668,47.083333333333336,9.416666666666666,14.870833333333332,24.579166666666666
2021-07-03,20.3,29.1,24.579166666666666,59.04166666666666,12.091666666666669,17.45,21.133333333333333
